,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Liegenschaftsbezeichnung,Strasse,Hausnummer,PLZ,Ort,Referenznummer / Bezeichnung,Amtliche Wohnungsnummer,Hauptmieter,Mieter 2,Mieter 3,Stockwerk,Zimmer,m2,Baujahr,Sanierungsjahr,"E-mail der Verwaltung zur 
Eskalation/Information 
durch ailean
Wo sendet ailean Mängelmeldungen bei 
der Verwaltung hin? Z.B. Sammelinbox nur für 
ailean, Abteilungsemail oder 
Bewirtschafter*In Pro Liegenschaft nur einmal ausfüllen","Verwaltungskontakt während 
Öffnungszeiten
für Mieter
(Falls Kontakt überhaupt rausgegeben wird, 
wird dieser Kontakt rausgegeben. Pro Liegenschaft nur einmal Ausfüllen)","Eskalationskontakt intern
(Wohin soll ailean eskalieren, wenn der Mieter meldet, dass 
der Mangel nicht behoben ist trotz Eskalation 
an eigene Verwaltung?) In der Regel Teamleitung / Vorgesetzte",Eigentümer,"Fiskaljahr
z.B. 01.-12.","Budget für Mängelbehebung
Ist dieser Betrag erreicht, wird ailean nur noch Offertenanfragen stellen 
oder direkt an Verwaltung eskalieren (je nach Einstellungen)
Formel: Direktaufträge an Handwerker x Kompetenzsumme","Individuelle Schwelle 
kleiner Unterhalt in CHF
(z.B. CHF 150.-)
Pro Liegenschaft nur einmal Ausfüllen"
,Friedhofstrasse  45-53,Friedhofstrasse,53,8048,Zürich,2-Zi-Whg 1.OG,,,,,1. OG,2,52,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Friedhofstrasse  45-53,Friedhofstrasse,53,8048,Zürich,1-Zi-Whg 1.OG,,,,,1. OG,1,35,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Friedhofstrasse  45-53,Friedhofstrasse,53,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,57,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Friedhofstrasse  45-53,Friedhofstrasse,53,8048,Zürich,2-Zi-Whg 2.OG,,,,,2. OG,2,52,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Friedhofstrasse  45-53,Friedhofstrasse,53,8048,Zürich,1-Zi-Whg 2.OG,,,,,2. OG,1,35,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Friedhofstrasse  45-53,Friedhofstrasse,53,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,57,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,3.5-Zi-Whg EG Links,,,,,EG,3.5,73,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,2.5-Zi-Whg EG Mitte,,,,,EG,2.5,50,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,3.5-Zi-Whg EG Rechts,,,,,EG,3.5,73,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,3.5-Zi-Whg 1.OG Links,,,,,1. OG,3.5,73,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,2.5-Zi-Whg 1.OG Mitte,,,,,1. OG,2.5,50,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,3.5-Zi-Whg 1.OG Re.,,,,,1. OG,3.5,73,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,4.5-Zi-Whg 2.OG Links,,,,,2. OG,4.5,86,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,General-Wille-Str. 301,General-Wille-Str.,301,8706,Feldmeilen,4.5-Zi-Whg 2.OG Re.,,,,,2. OG,4.5,86,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,2-Zi-Whg EG,,,,,EG,2,41,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,4-Zi-Whg EG,,,,,EG,4,74,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,4-Zi-Whg 1.OG,,,,,1. OG,4,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,3-Zi-Whg 1.OG,,,,,1. OG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,3-Zi-Whg 1.OG,,,,,1. OG,3,57,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,4.5-Zi-Whg 1./2.OG,,,,,2. OG,4.5,105,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,4-Zi-Whg 2.OG,,,,,2. OG,4,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,3-Zi-Whg 2.OG,,,,,2. OG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Glärnischstr. 39,Glärnischstrasse,39,8712,Stäfa,3-Zi-Whg 2.OG,,,,,2. OG,3,57,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Jürg Schweizer,01.-12.,"CHF25,000.00",CHF 150.00
,Heinrichstrasse 2,Heinrichstrasse,2,8304,Wallisellen,3.5-Zi-Whg Hochp. Li.,,,,,EG,3.5,73,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Universität Zürich,01.-12.,"CHF25,000.00",CHF 150.00
,Heinrichstrasse 2,Heinrichstrasse,2,8304,Wallisellen,3-Zi-Whg Hochp. Re.,,,,,EG,3,65,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Universität Zürich,01.-12.,"CHF25,000.00",CHF 150.00
,Heinrichstrasse 2,Heinrichstrasse,2,8304,Wallisellen,3.5-Zi-Whg 1.OG Links,,,,,1. OG,3.5,73,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Universität Zürich,01.-12.,"CHF25,000.00",CHF 150.00
,Heinrichstrasse 2,Heinrichstrasse,2,8304,Wallisellen,3-Zi-Whg 1.OG Re.,,,,,1. OG,3,65,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Universität Zürich,01.-12.,"CHF25,000.00",CHF 150.00
,Heinrichstrasse 2,Heinrichstrasse,2,8304,Wallisellen,3.5-Zi-Whg 2.OG Links,,,,,2. OG,3.5,73,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Universität Zürich,01.-12.,"CHF25,000.00",CHF 150.00
,Heinrichstrasse 2,Heinrichstrasse,2,8304,Wallisellen,3-Zi-Whg 2.OG Re.,,,,,2. OG,3,65,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Universität Zürich,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,2-Zi-Whg EG,,,,,EG,2,51,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,1-Zi-Whg EG,,,,,EG,1,33,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,1-Zi-Whg EG,,,,,EG,1,33,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,2-Zi-Whg 1.OG,,,,,1. OG,2,51,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,1-Zi-Whg 1.OG,,,,,1. OG,1,33,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,1-Zi-Whg 1.OG,,,,,1. OG,1,33,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,2-Zi-Whg 2.OG,,,,,2. OG,2,33,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,1-Zi-Whg 2.OG,,,,,2. OG,1,30,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Letzigraben 12,Letzigraben,12,8003,Zürich,1-Zi-Whg 2.OG,,,,,2. OG,1,33,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,1-Zi-Whg EG,,,,,EG,1,40,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,2-Zi-Whg EG,,,,,EG,2,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,4-Zi-Whg 1.OG,,,,,1. OG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,4-Zi-Whg 1.OG,,,,,1. OG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,4-Zi-Whg 2.OG,,,,,2. OG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,4-Zi-Whg 2.OG,,,,,2. OG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Rebbergstrasse 66,Rebbergstrasse,66,8049,Zürich,2-Zi-Whg 3.OG,,,,,3. OG,2,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Isabel Madelung,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg EG Links,,,,,EG,3,70,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg EG Rechts,,,,,EG,3,63,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg 1.OG Links,,,,,1. OG,3,70,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg 1.OG Re.,,,,,1. OG,3,63,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg 2.OG Links,,,,,2. OG,3,70,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg 2.OG Re.,,,,,2. OG,3,63,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg 3.OG Links,,,,,3. OG,3,70,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Regensbergstr. 94,Regensbergstrasse,94,8050,Zurich,3-Zi-Whg 3.OG Re.,,,,,3. OG,3,63,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. Luzius Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,1-Zi-Whg Nr. 2 EG,,,,,EG,1,32,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2.5-Zi-Whg Nr. 3 EG,,,,,EG,2.5,107,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 1.1 1.OG,,,,,1. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 1.2 1.OG,,,,,1. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 1.3 1.OG,,,,,1. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 1.4 1.OG,,,,,1. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 2.1 2.OG,,,,,2. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 2.2 2.OG,,,,,2. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 2.3 2.OG,,,,,2. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 2.4 2.OG,,,,,2. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 3.1 3.OG,,,,,3. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 3.2 3.OG,,,,,3. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 3.3 3.OG,,,,,3. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 3.4 3.OG,,,,,3. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 4.1 4.OG,,,,,4. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,3.5-Zi-Whg Nr. 4.2 4.OG,,,,,4. OG,3.5,63,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 4.3 4.OG,,,,,4. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2-Zi-Whg Nr. 4.4 4.OG,,,,,4. OG,2,45,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2.5-Zi-Whg Nr. 5.1 5.OG,,,,,5. OG,2.5,96,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Röslistr. 2,Röslistrasse,2,8006,Zürich,2.5-Zi-Whg Nr. 5.2 5.OG,,,,,5. OG,2.5,105,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg EG Links,,,,,EG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg EG Rechts,,,,,EG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 1.OG Links,,,,,1. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 1.OG Re.,,,,,1. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 2.OG Links,,,,,2. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 2.OG Re.,,,,,2. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 3.OG Links,,,,,3. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 3.OG Re.,,,,,3. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 4.OG Links,,,,,4. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Sonnenbergstr. 98,Sonnenbergstr.,98,8610,Uster,4-Zi-Whg 4.OG Re.,,,,,4. OG,4,80,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Werdstr. 9,Werdstr.,9,8134,Adliswil,2.5-Zi-Whg 1.OG rechts,,,,,1. OG,2.5,47,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. Rudolf K. Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Werdstr. 9,Werdstr.,9,8134,Adliswil,4.5-Zi-Whg 1./2.OG+DG / Archivraum im UG(14m2),,,,,2. UG,4.5,119,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. Rudolf K. Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Werdstr. 9,Werdstr.,9,8134,Adliswil,3.5-Zi-Whg Hochparterre,,,,,,3.5,65,,,k.christen@peterhalter.com,e.oezyuerek@peterhalter.com,a.haefeli@peterhalter.com,Dr. Rudolf K. Sprüngli,01.-12.,"CHF25,000.00",CHF 150.00
,Wygarten 6,Wygarten,6,5621,Zufikon,2.5-Zi-Whg 1.OG Links,,,,,1. OG,2.5,55,,,a.rodjakovic@peterhalter.com,a.rodjakovic@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Wygarten 6,Wygarten,6,5621,Zufikon,4.5-Zi-Whg 1.OG Links,,,,,1. OG,4.5,80,,,a.rodjakovic@peterhalter.com,a.rodjakovic@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Wygarten 6,Wygarten,6,5621,Zufikon,3.5-Zi-Whg 1.OG Re. Nr. 36,,,,,1. OG,3.5,65,,,a.rodjakovic@peterhalter.com,a.rodjakovic@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
,Wygarten 6,Wygarten,6,5621,Zufikon,4.5-Zi-Whg 1.OG Re.,,,,,1. OG,4.5,80,,,a.rodjakovic@peterhalter.com,a.rodjakovic@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00",CHF 150.00
